Index,"Lentz Public Health Floor 1, OAU 12-01, OA Fan DP, Present Value (Units: in  W.C.)","Lentz Public Health Floor 1, OAU 12-01, EA Fan DP, Present Value (Units: in  W.C.)","Lentz Public Health Floor 1, Lentz First Floor, OAU 12-01, OA Fan Speed Command (Units: %)","Lentz Public Health Floor 1, Lentz First Floor, OAU 12-01, EA Fan Speed Command (Units: %)","Lentz Public Health Floor 1, Lentz First Floor, OAU 12-01, OA Flow Local (Units: CFM)","Lentz Public Health Floor 1, Lentz First Floor, OAU 12-01, Exhaust Air Flow Local (Units: CFM)","Lentz Public Health Floor 1, OAU 12-01, OA Flow Correction, Present Value","Lentz Public Health Floor 1, OAU 12-01, OA Flow Pgain, Present Value","Lentz Public Health Floor 1, OAU 12-01, EA Flow Correction, Present Value","Lentz Public Health Floor 1, OAU 12-01, EA Flow Pgain, Present Value","Lentz Public Health Floor 1, Lentz First Floor, OAU 12-01, Outside Air Flow Setpoint (Units: CFM)","Lentz Public Health Floor 1, Lentz First Floor, OAU 12-01, Exhaust Air Flow Setpoint (Units: CFM)","Lentz Public Health Floor 1, Lentz First Floor, OAU 12-01, OA_Fan_Status","Lentz Public Health Floor 1, Lentz First Floor, OAU 12-01, EA_Fan Status","Lentz Public Health Floor 1, Lentz First Floor, OAU 12-01, OA_Filter Status","Lentz Public Health Floor 1, Lentz First Floor, OAU 12-01, EA_Filter Staus","Lentz Public Health Floor 1, Lentz First Floor, OAU 12-01, Fire_Alarm Shutdown","Lentz Public Health Floor 1, OAU 12-01, AHU12-01 Supply Fan Status, Present Value","Lentz Public Health Floor 1, OAU 12-01, AHU12-01 Return Fan Status, Present Value","Lentz Public Health Floor 1, Lentz First Floor, OAU 12-01, OA Fan S/S Command","Lentz Public Health Floor 1, Lentz First Floor, OAU 12-01, EA Fan S/S Command","Lentz Public Health Floor 1, Lentz First Floor, OAU 12-01, Outside Air Unit Enable BAS","Lentz Public Health Floor 1, Lentz First Floor, OAU 12-01, OA_Fan Failure","Lentz Public Health Floor 1, Lentz First Floor, OAU 12-01, OA_Fan Failure Reset","Lentz Public Health Floor 1, Lentz First Floor, OAU 12-01, EA Fan Failure","Lentz Public Health Floor 1, Lentz First Floor, OAU 12-01, EA Fan Failure Reset",Mode
9594,0.710403727,0.98487395,0.555626866,0.988615205,0.835505091,0.987126211,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,3
9595,0.717391304,0.986554622,0.555761194,0.986753205,0.83991178,0.987872245,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,3
9596,0.718167702,0.983193277,0.557716418,0.987444805,0.840219677,0.986273114,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,3
9597,0.718944099,0.974789916,0.557970149,0.985104006,0.840950618,0.982132777,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,3
9598,0.711956522,0.983193277,0.557164179,0.984731606,0.836529102,0.985329069,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,3
9599,0.713509317,0.981512605,0.55658209,0.982816407,0.837448846,0.985525827,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,3
9600,0.715838509,0.981512605,0.55680597,0.982816407,0.839876267,0.985342317,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,3
9601,0.705745342,0.978151261,0.555955224,0.982816407,0.837185549,0.983634513,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,3
9602,0.704968944,0.979831933,0.555835821,0.982816407,0.832065616,0.985067142,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,3
9603,0.714285714,0.971428571,0.557462687,0.977443209,0.837660966,0.980628355,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,3
9604,0.717391304,0.98487395,0.556238806,0.981167208,0.839632222,0.98953726,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,3
9605,0.708850932,0.986554622,0.556238806,0.978773208,0.835067459,0.987977696,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,3
9606,0.714285714,0.976470588,0.556507463,0.978773208,0.837643867,0.983227569,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,3
9607,0.709627329,0.976470588,0.555820896,0.97467681,0.834719626,0.983897693,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,3
9608,0.710403727,0.983193277,0.556522388,0.981326807,0.8353408,0.986839399,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,3
9609,0.717391304,0.979831933,0.558835821,0.979305208,0.839771403,0.984814346,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,3
9610,0.726708075,0.973109244,0.554074627,0.97600681,0.845452366,0.980894221,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,3
9611,0.705745342,0.98487395,0.554641791,0.982018407,0.83586548,0.987768763,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,3
9612,0.707298137,0.976470588,0.554791045,0.97606001,0.833585251,0.983119075,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,3
9613,0.716614907,0.973109244,0.556,0.980156408,0.839377654,0.982971014,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,3
9614,0.715062112,0.993277311,0.556671642,0.980156408,0.838241844,0.988292796,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,3
9615,0.716614907,0.978151261,0.556014925,0.979677608,0.835255904,0.983837358,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,3
9616,0.713509317,0.979831933,0.557044776,0.982018407,0.8354636,0.984727515,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,3
9617,0.715838509,0.976470588,0.557835821,0.978241209,0.835421869,0.986781213,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,3
9618,0.711956522,0.979831933,0.556865672,0.978241209,0.838462932,0.984386634,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,3
9619,0.714285714,0.976470588,0.556343284,0.980369208,0.83837134,0.983030811,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,3
9620,0.714285714,0.978151261,0.557626866,0.983454807,0.837829442,0.983922937,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,3
9621,0.713509317,0.979831933,0.555447761,0.980582008,0.837379375,0.984873428,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,3
9622,0.715062112,0.983193277,0.555597015,0.981858807,0.838382699,0.986625811,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,3
9623,0.723602484,0.981512605,0.555373134,0.981433207,0.83709037,0.985168296,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,3
9624,0.713509317,0.974789916,0.555865672,0.97542161,0.836224433,0.981987222,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,3
9625,0.714285714,0.979831933,0.554298507,0.983401607,0.837721947,0.984478658,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,3
9626,0.705745342,0.973109244,0.554537313,0.981114008,0.832674833,0.981220957,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,3
9627,0.711180124,0.969747899,0.555865672,0.981646007,0.835729527,0.979290435,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,3
9628,0.718167702,0.971428571,0.552776119,0.981433207,0.840169935,0.981449047,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,3
9629,0.711956522,0.978151261,0.555298507,0.981433207,0.836086807,0.983415376,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,3
9630,0.713509317,0.981512605,0.556656716,0.981433207,0.83747551,0.985462986,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,3
9631,0.709627329,0.981512605,0.555119403,0.981433207,0.834801413,0.985532988,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,3
9632,0.721273292,0.986554622,0.555253731,0.984518806,0.840060168,0.988405408,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,3
9633,0.713509317,0.98487395,0.555432836,0.983135607,0.83710711,0.985483933,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,3
9634,0.715838509,0.978151261,0.556507463,0.982603607,0.838660464,0.98556611,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,3
9635,0.706521739,0.981512605,0.554328358,0.983614407,0.832017907,0.983114957,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,3
9636,0.712732919,0.981512605,0.55661194,0.979624408,0.833734954,0.986045741,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,3
9637,0.705745342,0.981512605,0.554134328,0.979358408,0.844244454,0.985392268,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,3
9638,0.718167702,0.98487395,0.556253731,0.979039208,0.840069615,0.987427167,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,3
9639,0.709627329,0.976470588,0.556283582,0.977549609,0.834981487,0.98302347,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,3
9640,0.709627329,0.978151261,0.55661194,0.983454807,0.834919908,0.983898767,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,3
9641,0.708074534,0.981512605,0.554373134,0.983454807,0.833934639,0.985527796,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,3
9642,0.713509317,0.98487395,0.557,0.979518008,0.837517121,0.986919427,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,3
9643,0.708850932,0.971428571,0.554567164,0.979092408,0.834524485,0.9805793,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,3
9644,0.710403727,0.978151261,0.557328358,0.981646007,0.835227805,0.983563079,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,3
9645,0.710403727,0.971428571,0.557328358,0.981646007,0.835421152,0.980174862,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,3
9646,0.717391304,0.974789916,0.557522388,0.979411608,0.83986718,0.982895819,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,3
9647,0.717391304,0.978151261,0.557761194,0.983827206,0.839513966,0.983580087,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,3
9648,0.710403727,0.974789916,0.557552239,0.982550407,0.838086282,0.98616086,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,3
9649,0.713509317,0.976470588,0.55861194,0.981912007,0.837218312,0.982963673,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,3
9650,0.718944099,0.989915966,0.553164179,0.982816407,0.846790969,0.983268747,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,3
9651,0.708850932,0.981512605,0.555,0.983933606,0.834533812,0.987435581,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,3
9652,0.708074534,0.976470588,0.556925373,0.984093206,0.834846132,0.984226757,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,3
9653,0.712732919,0.979831933,0.558373134,0.981433207,0.837016356,0.984737183,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,3
9654,0.711180124,0.978151261,0.557074627,0.988242805,0.841167879,0.986429411,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,3
9655,0.717391304,0.986554622,0.558119403,0.987125605,0.839837526,0.988494388,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,3
9656,0.717391304,0.983193277,0.556626866,0.987125605,0.839955782,0.985754811,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,3
9657,0.715062112,0.981512605,0.557208955,0.984412406,0.838231441,0.985300602,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,3
9658,0.721273292,0.988235294,0.559641791,0.993722403,0.842251197,0.989476568,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,3
9659,0.718167702,0.973109244,0.556895522,0.992818003,0.840162282,0.981495953,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,3
9660,0.709627329,0.983193277,0.556268657,0.992818003,0.836924046,0.986000446,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,3
9661,0.708850932,0.979831933,0.556268657,0.997180401,0.834580086,0.984673268,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,3
9662,0.707298137,0.989915966,0.552910448,0.996861201,0.833327813,0.990186258,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,3
9663,0.712732919,0.986554622,0.553716418,0.993722403,0.836782354,0.987964806,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,3
9664,0.716614907,0.974789916,0.554776119,0.992605203,0.841082146,0.982019986,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,3
9665,0.715062112,0.971428571,0.556179104,0.993828802,0.838424191,0.980610273,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,3
9666,0.708850932,0.979831933,0.555671642,0.993828802,0.834567172,0.98487844,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,3
9667,0.708850932,0.979831933,0.556,0.993828802,0.834471993,0.984504081,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,3
9668,0.703416149,0.981512605,0.55641791,0.994573602,0.830868705,0.985223439,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,3
9669,0.713509317,0.98487395,0.557253731,0.992764803,0.837168809,0.987610856,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,3
9670,0.713509317,0.976470588,0.555716418,0.991275203,0.837446454,0.982454143,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,3
9671,0.716614907,0.981512605,0.555716418,0.990583604,0.839216711,0.985140904,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,3
9672,0.713509317,0.98487395,0.557507463,0.989892004,0.837703772,0.982506958,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,3
9673,0.714285714,0.986554622,0.556313433,0.988508805,0.837921871,0.987862577,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,3
9674,0.718944099,0.979831933,0.556313433,0.986646805,0.840887125,0.984860358,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,3
9675,0.718167702,0.978151261,0.556313433,0.987338405,0.839086976,0.983770758,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,3
9676,0.718944099,0.98487395,0.556313433,0.990796404,0.840652884,0.987068741,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,3
9677,0.706521739,0.979831933,0.555940299,0.987285205,0.83309417,0.985049239,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,3
9678,0.716614907,0.983193277,0.555044776,0.988083205,0.839079562,0.986467366,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,3
9679,0.017080745,0.040336134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9680,0.774068323,0.949579832,0.595791045,0.947598021,0.874156109,0.968176012,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,-1
9681,0.706521739,0.973109244,0.554507463,0.984572006,0.839280323,0.986106792,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,3
9682,0.704192547,0.981512605,0.557014925,0.986806405,0.831646398,0.98516758,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,3
9683,0.722826087,0.968067227,0.557298507,0.988136405,0.843216737,0.978420688,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,3
9684,0.713509317,0.983193277,0.555970149,0.988136405,0.837351395,0.986298895,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,3
9685,0.709627329,0.978151261,0.555970149,0.988136405,0.834959127,0.985402473,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,3
9686,0.716614907,0.979831933,0.556313433,0.988136405,0.839218385,0.984763501,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,3
9687,0.722826087,0.973109244,0.556835821,0.984040006,0.843002465,0.981019902,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,3
9688,0.715838509,0.971428571,0.556835821,0.986008406,0.838990721,0.979845082,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,3
9689,0.705745342,0.979831933,0.55619403,0.985636006,0.832415124,0.984757056,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,3
9690,0.710403727,0.973109244,0.556179104,0.990583604,0.83520963,0.981374747,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,3
9691,0.704192547,0.986554622,0.556552239,0.990158004,0.831400201,0.988066497,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,3
9692,0.708850932,0.981512605,0.555746269,0.990158004,0.834353139,0.985131057,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,3
9693,0.721273292,0.978151261,0.556940299,0.984199606,0.842335615,0.983888741,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,3
9694,0.714285714,0.971428571,0.557537313,0.986434005,0.838018006,0.980648765,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,3
9695,0.709627329,0.98487395,0.557537313,0.986434005,0.835008869,0.987218771,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,3
9696,0.709627329,0.976470588,0.555014925,0.986434005,0.8348942,0.982959913,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,3
9697,0.708074534,0.976470588,0.555014925,0.986434005,0.833879755,0.982500333,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,3
9698,0.712732919,0.983193277,0.554552239,0.987125605,0.836670435,0.986548648,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,3
9699,0.708074534,0.978151261,0.55558209,0.990849604,0.833949585,0.983553411,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,3
9700,0.713509317,0.979831933,0.554552239,0.981060808,0.837444541,0.984558686,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,3
9701,0.709627329,0.979831933,0.554134328,0.983720807,0.83467371,0.984238931,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,3
9702,0.719720497,0.98487395,0.554134328,0.985157206,0.840991391,0.987675666,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,3
9703,0.711956522,0.983193277,0.554134328,0.984412406,0.836219172,0.986419564,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,3
9704,0.713509317,0.98487395,0.554134328,0.984412406,0.837284794,0.989450966,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,3
9705,0.712732919,0.98487395,0.554522388,0.981380007,0.834180956,0.981715449,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,3
9706,0.716614907,0.971428571,0.554522388,0.981380007,0.839197938,0.97975288,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,3
9707,0.712732919,0.983193277,0.554701493,0.983242007,0.836877174,0.986653024,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,3
9708,0.711180124,0.979831933,0.55438806,0.980422408,0.83574543,0.985102949,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,3
9709,0.712732919,0.979831933,0.55438806,0.981805607,0.838872106,0.986379281,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,3
9710,0.711956522,0.974789916,0.556686567,0.984252806,0.836086448,0.985887833,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,3
9711,0.712732919,0.976470588,0.554328358,0.984252806,0.837000094,0.982889016,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,3
9712,0.715062112,0.979831933,0.554328358,0.987285205,0.838298282,0.984722681,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,3
9713,0.704192547,0.978151261,0.553850746,0.987285205,0.831537827,0.983767893,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,3
9714,0.713509317,0.986554622,0.555104478,0.985902006,0.83643751,0.986397543,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,3
9715,0.717391304,0.979831933,0.557850746,0.985902006,0.839611895,0.9845227,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,3
9716,0.710403727,0.983193277,0.55541791,0.984518806,0.835544908,0.986217793,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,3
9717,0.711956522,0.978151261,0.55380597,0.986274405,0.836246554,0.983541953,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,3
9718,0.712732919,0.98487395,0.554865672,0.986274405,0.836608258,0.987177415,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,3
9719,0.714285714,0.98487395,0.554791045,0.984518806,0.83762342,0.987183681,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,3
9720,0.713509317,0.981512605,0.555179104,0.984146406,0.837162831,0.985715782,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,3
9721,0.715838509,0.978151261,0.555179104,0.983508007,0.833099551,0.983623771,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,3
9722,0.714285714,0.981512605,0.55441791,0.982071607,0.837836258,0.985523679,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,3
9723,0.718944099,0.983193277,0.555283582,0.984518806,0.840862613,0.986788911,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,3
9724,0.711180124,0.981512605,0.554731343,0.984518806,0.835863327,0.9852417,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,3
9725,0.717391304,0.983193277,0.555134328,0.983188807,0.839815286,0.986262551,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,3
9726,0.722049689,0.981512605,0.554776119,0.983188807,0.839263224,0.98546603,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,3
9727,0.715838509,0.971428571,0.555298507,0.983188807,0.838856442,0.984725904,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,3
9728,0.710403727,0.974789916,0.555223881,0.981007608,0.835291775,0.981799953,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,3
9729,0.707298137,0.974789916,0.556119403,0.982231207,0.833680669,0.982023745,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,3
9730,0.704192547,0.983193277,0.555358209,0.987976805,0.830927773,0.986009935,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,3
9731,0.708074534,0.974789916,0.555701493,0.982816407,0.834105626,0.982334011,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,3
9732,0.706521739,0.976470588,0.555701493,0.983242007,0.832990382,0.983605152,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,3
9733,0.713509317,0.974789916,0.557268657,0.984572006,0.837311099,0.989297534,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,3
9734,0.718167702,0.981512605,0.55758209,0.986327605,0.840123063,0.985433804,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,3
9735,0.717391304,0.976470588,0.557955224,0.985370006,0.839514922,0.982861624,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,3
9736,0.710403727,0.971428571,0.55719403,0.984465606,0.835342593,0.98011793,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,3
9737,0.710403727,0.974789916,0.55658209,0.981486407,0.83524574,0.987869918,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,3
9738,0.715062112,0.976470588,0.557492537,0.987178805,0.838251769,0.986567446,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,3
9739,0.712732919,0.979831933,0.557402985,0.985316806,0.841434524,0.984842276,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,3
9740,0.716614907,0.98487395,0.557567164,0.980316008,0.839377056,0.986905462,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,3
9741,0.711180124,0.979831933,0.557567164,0.981592807,0.835825662,0.981326408,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,3
9742,0.716614907,0.974789916,0.558104478,0.982337607,0.839120575,0.987562874,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,3
9743,0.722049689,0.976470588,0.555746269,0.982390807,0.842629043,0.982653586,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,3
9744,0.711180124,0.983193277,0.557492537,0.982390807,0.838066791,0.986344907,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,3
9745,0.703416149,0.986554622,0.555716418,0.978666809,0.830920001,0.983659399,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,3
9746,0.710403727,0.983193277,0.555746269,0.97403841,0.835549093,0.986293882,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,3
9747,0.701086957,0.988235294,0.557820896,0.97403841,0.829388051,0.987027921,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,3
9748,0.714285714,0.974789916,0.555970149,0.97403841,0.838013223,0.982008706,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,3
9749,0.712732919,0.98487395,0.556298507,0.977975209,0.836877413,0.987021655,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,3
9750,0.710403727,0.978151261,0.556298507,0.980369208,0.836481632,0.984044143,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,3
9751,0.711956522,0.974789916,0.556567164,0.981380007,0.836344961,0.985233823,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,3
9752,0.717391304,0.978151261,0.557656716,0.977549609,0.839699182,0.983391027,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,3
